Eligibility Year,Eligibility Month,County,Plan Name,Number of Enrollees
2018,2,ONTARIO,UNITED HEALTHCARE COMM PLAN,35
2018,2,ONTARIO,UNIVERA COMMUNITY HEALTH INC,25
2018,2,ORANGE,AFFINITY HEALTH PLAN,1620
2018,2,ORANGE,CDPHP,95
2018,2,ORANGE,FIDELIS HC NY,4541
2018,2,ORANGE,MVP,1913
2018,2,ORANGE,UNITED HEALTHCARE COMM PLAN,376
2018,2,ORANGE,WELLCARE,233
2018,2,ORLEANS,EXCELLUS,296
2018,2,ORLEANS,FIDELIS HC NY,458
2018,2,ORLEANS,HEALTHNOW,91
2018,2,OSWEGO,EXCELLUS,446
2018,2,OSWEGO,FIDELIS HC NY,1665
2018,2,OSWEGO,TOTAL CARE,103
2018,2,OSWEGO,UNITED HEALTHCARE COMM PLAN,309
2018,2,OTSEGO,CDPHP,132
2018,2,OTSEGO,EXCELLUS,435
2018,2,OTSEGO,FIDELIS HC NY,620
2018,2,PUTNAM,AMERIGROUP NY,431
2018,2,PUTNAM,FIDELIS HC NY,1339
2018,2,PUTNAM,MVP,118
2018,2,QUEENS,AFFINITY HEALTH PLAN,1253
2018,2,QUEENS,AMERIGROUP NY,9937
2018,2,QUEENS,FIDELIS HC NY,11147
2018,2,QUEENS,HEALTHFIRST,11445
2018,2,QUEENS,HIP,2846
2018,2,QUEENS,METROPLUS,7225
2018,2,QUEENS,UNITED HEALTHCARE COMM PLAN,6115
2018,2,QUEENS,WELLCARE,1468
2018,2,RENSSELAER,CDPHP,1901
2018,2,RENSSELAER,FIDELIS HC NY,768
2018,2,RENSSELAER,MVP,82
2018,2,RENSSELAER,UNITED HEALTHCARE COMM PLAN,32
2018,2,RENSSELAER,WELLCARE,33
2018,2,RICHMOND,AFFINITY HEALTH PLAN,33
2018,2,RICHMOND,AMERIGROUP NY,2671
2018,2,RICHMOND,FIDELIS HC NY,2378
2018,2,RICHMOND,HEALTHFIRST,707
2018,2,RICHMOND,HIP,294
2018,2,RICHMOND,METROPLUS,67
2018,2,RICHMOND,UNITED HEALTHCARE COMM PLAN,823
2018,2,ROCKLAND,AFFINITY HEALTH PLAN,563
2018,2,ROCKLAND,FIDELIS HC NY,9197
2018,2,ROCKLAND,MVP,1278
2018,2,ROCKLAND,UNITED HEALTHCARE COMM PLAN,690
2018,2,ROCKLAND,WELLCARE,326
2018,2,SARATOGA,CDPHP,2430
2018,2,SARATOGA,FIDELIS HC NY,1782
2018,2,SARATOGA,MVP,189
2018,2,SCHENECTADY,CDPHP,1626
2018,2,SCHENECTADY,FIDELIS HC NY,1764
2018,2,SCHENECTADY,MVP,155
2018,2,SCHENECTADY,WELLCARE,14
2018,2,SCHOHARIE,CDPHP,391
2018,2,SCHOHARIE,FIDELIS HC NY,171
2018,2,SCHUYLER,EXCELLUS,125
2018,2,SCHUYLER,FIDELIS HC NY,203
2018,2,SENECA,EXCELLUS,433
2018,2,SENECA,FIDELIS HC NY,113
2018,2,SENECA,UNITED HEALTHCARE COMM PLAN,31
2018,2,STEUBEN,EXCELLUS,662
2018,2,STEUBEN,FIDELIS HC NY,856
2018,2,STEUBEN,WELLCARE,5
2018,2,ST. LAWRENCE,EXCELLUS,761
2018,2,ST. LAWRENCE,FIDELIS HC NY,832
2018,2,ST. LAWRENCE,UNITED HEALTHCARE COMM PLAN,217
2018,2,SUFFOLK,AFFINITY HEALTH PLAN,3666
2018,2,SUFFOLK,AMERIGROUP NY,4009
2018,2,SUFFOLK,FIDELIS HC NY,9242
2018,2,SUFFOLK,HEALTHFIRST,8036
2018,2,SUFFOLK,HIP,1758
2018,2,SUFFOLK,UNITED HEALTHCARE COMM PLAN,10995
2018,2,SULLIVAN,FIDELIS HC NY,619
2018,2,SULLIVAN,MVP,720
2018,2,TIOGA,CDPHP,72
2018,2,TIOGA,EXCELLUS,328
2018,2,TIOGA,FIDELIS HC NY,393
2018,2,TIOGA,UNITED HEALTHCARE COMM PLAN,26
2018,2,TOMPKINS,EXCELLUS,490
2018,2,TOMPKINS,FIDELIS HC NY,685
2018,2,TOMPKINS,TOTAL CARE,178
2018,2,ULSTER,CDPHP,206
2018,2,ULSTER,FIDELIS HC NY,2212
2018,2,ULSTER,MVP,1012
2018,2,ULSTER,UNITED HEALTHCARE COMM PLAN,84
2018,2,ULSTER,WELLCARE,183
2018,2,WARREN,CDPHP,333
2018,2,WARREN,FIDELIS HC NY,1190
2018,2,WARREN,MVP,49
2018,2,WARREN,UNITED HEALTHCARE COMM PLAN,27
2018,2,WASHINGTON,CDPHP,567
2018,2,WASHINGTON,FIDELIS HC NY,1203
2018,2,WASHINGTON,MVP,22
2018,2,WAYNE,EXCELLUS,1947
2018,2,WAYNE,FIDELIS HC NY,393
2018,2,WAYNE,UNITED HEALTHCARE COMM PLAN,53
2018,2,WESTCHESTER,AFFINITY HEALTH PLAN,1316
2018,2,WESTCHESTER,AMERIGROUP NY,2074
2018,2,WESTCHESTER,FIDELIS HC NY,4071
2018,2,WESTCHESTER,HIP,857
2018,2,WESTCHESTER,MVP,6125
2018,2,WESTCHESTER,UNITED HEALTHCARE COMM PLAN,850
2018,2,WYOMING,FIDELIS HC NY,625
2018,2,WYOMING,HEALTHNOW,221
2018,2,WYOMING,UNIVERA COMMUNITY HEALTH INC,17
2018,2,YATES,EXCELLUS,436
2018,2,YATES,FIDELIS HC NY,62
2018,1,ALBANY,CDPHP,3064
2018,1,ALBANY,FIDELIS HC NY,1443
2018,1,ALBANY,MVP,186
2018,1,ALBANY,UNITED HEALTHCARE COMM PLAN,103
2018,1,ALBANY,WELLCARE,63
2018,1,ALLEGANY,FIDELIS HC NY,371
2018,1,ALLEGANY,HEALTHNOW,148
2018,1,ALLEGANY,UNIVERA COMMUNITY HEALTH INC,136
2018,1,BRONX,AFFINITY HEALTH PLAN,1836
2018,1,BRONX,AMERIGROUP NY,1766
2018,1,BRONX,FIDELIS HC NY,2878
2018,1,BRONX,HEALTHFIRST,5978
2018,1,BRONX,HIP,658
2018,1,BRONX,METROPLUS,3747
2018,1,BRONX,UNITED HEALTHCARE COMM PLAN,929
2018,1,BRONX,WELLCARE,516
2018,1,BROOME,CDPHP,116
2018,1,BROOME,EXCELLUS,1793
2018,1,BROOME,FIDELIS HC NY,728
2018,1,BROOME,UNITED HEALTHCARE COMM PLAN,110
2018,1,CATTARAUGUS,FIDELIS HC NY,766
2018,1,CATTARAUGUS,HEALTHNOW,314
2018,1,CATTARAUGUS,UNIVERA COMMUNITY HEALTH INC,236
2018,1,CAYUGA,EXCELLUS,560
2018,1,CAYUGA,FIDELIS HC NY,931
2018,1,CAYUGA,UNITED HEALTHCARE COMM PLAN,121
2018,1,CHAUTAUQUA,FIDELIS HC NY,1653
2018,1,CHAUTAUQUA,HEALTHNOW,168
2018,1,CHAUTAUQUA,UNITED HEALTHCARE COMM PLAN,14
2018,1,CHAUTAUQUA,UNIVERA COMMUNITY HEALTH INC,103
2018,1,CHEMUNG,EXCELLUS,310
2018,1,CHEMUNG,FIDELIS HC NY,585
2018,1,CHEMUNG,UNITED HEALTHCARE COMM PLAN,73
2018,1,CHENANGO,CDPHP,22
2018,1,CHENANGO,EXCELLUS,329
2018,1,CHENANGO,FIDELIS HC NY,594
2018,1,CHENANGO,UNITED HEALTHCARE COMM PLAN,37
2018,1,CLINTON,EXCELLUS,356
2018,1,CLINTON,FIDELIS HC NY,1089
2018,1,CLINTON,UNITED HEALTHCARE COMM PLAN,51
2018,1,COLUMBIA,CDPHP,658
2018,1,COLUMBIA,FIDELIS HC NY,691
2018,1,COLUMBIA,MVP,41
2018,1,COLUMBIA,UNITED HEALTHCARE COMM PLAN,16
2018,1,CORTLAND,EXCELLUS,280
2018,1,CORTLAND,FIDELIS HC NY,738
2018,1,CORTLAND,TOTAL CARE,31
2018,1,DELAWARE,CDPHP,76
2018,1,DELAWARE,EXCELLUS,148
2018,1,DELAWARE,FIDELIS HC NY,471
2018,1,DUTCHESS,CDPHP,145
2018,1,DUTCHESS,FIDELIS HC NY,2893
2018,1,DUTCHESS,MVP,1647
2018,1,DUTCHESS,WELLCARE,433
2018,1,ERIE,FIDELIS HC NY,3806
2018,1,ERIE,HEALTHNOW,1617
2018,1,ERIE,INDEPENDENT HEALTH,4590
2018,1,ERIE,UNIVERA COMMUNITY HEALTH INC,1721
2018,1,ERIE,WELLCARE,79
2018,1,ESSEX,CDPHP,24
2018,1,ESSEX,EXCELLUS,265
2018,1,ESSEX,FIDELIS HC NY,545
2018,1,ESSEX,UNITED HEALTHCARE COMM PLAN,17
2018,1,FRANKLIN,EXCELLUS,253
2018,1,FRANKLIN,FIDELIS HC NY,492
2018,1,FULTON,CDPHP,242
2018,1,FULTON,EXCELLUS,54
2018,1,FULTON,FIDELIS HC NY,1098
2018,1,FULTON,UNITED HEALTHCARE COMM PLAN,7
2018,1,GENESEE,FIDELIS HC NY,723
2018,1,GENESEE,HEALTHNOW,11
2018,1,GENESEE,MVP,279
2018,1,GENESEE,UNITED HEALTHCARE COMM PLAN,51
2018,1,GREENE,CDPHP,450
2018,1,GREENE,FIDELIS HC NY,460
2018,1,GREENE,MVP,35
2018,1,HAMILTON,EXCELLUS,20
2018,1,HAMILTON,FIDELIS HC NY,64
2018,1,HERKIMER,CDPHP,26
2018,1,HERKIMER,EXCELLUS,392
2018,1,HERKIMER,FIDELIS HC NY,1293
2018,1,HERKIMER,UNITED HEALTHCARE COMM PLAN,10
2018,1,JEFFERSON,EXCELLUS,988
2018,1,JEFFERSON,FIDELIS HC NY,234
2018,1,JEFFERSON,MVP,63
2018,1,JEFFERSON,UNITED HEALTHCARE COMM PLAN,652
2018,1,KINGS,AFFINITY HEALTH PLAN,658
2018,1,KINGS,AMERIGROUP NY,12203
2018,1,KINGS,FIDELIS HC NY,8437
2018,1,KINGS,HEALTHFIRST,8150
2018,1,KINGS,HIP,1197
2018,1,KINGS,METROPLUS,4469
2018,1,KINGS,UNITED HEALTHCARE COMM PLAN,13806
2018,1,KINGS,WELLCARE,661
2018,1,LEWIS,EXCELLUS,434
2018,1,LEWIS,FIDELIS HC NY,248
2018,1,LEWIS,MVP,24
2018,1,LEWIS,UNITED HEALTHCARE COMM PLAN,68
2018,1,LIVINGSTON,EXCELLUS,722
2018,1,LIVINGSTON,FIDELIS HC NY,260
2018,1,LIVINGSTON,MVP,88
2018,1,MADISON,CDPHP,1
2018,1,MADISON,EXCELLUS,446
2018,1,MADISON,FIDELIS HC NY,749
2018,1,MADISON,UNITED HEALTHCARE COMM PLAN,87
2018,1,MONROE,EXCELLUS,10303
2018,1,MONROE,FIDELIS HC NY,1622
2018,1,MONROE,MVP,998
2018,1,MONROE,UNITED HEALTHCARE COMM PLAN,448
2018,1,MONROE,UNIVERA COMMUNITY HEALTH INC,69
2018,1,MONTGOMERY,CDPHP,353
2018,1,MONTGOMERY,EXCELLUS,50
2018,1,MONTGOMERY,FIDELIS HC NY,849
2018,1,NASSAU,AFFINITY HEALTH PLAN,1440
2018,1,NASSAU,AMERIGROUP NY,6307
2018,1,NASSAU,FIDELIS HC NY,7616
2018,1,NASSAU,HEALTHFIRST,4247
2018,1,NASSAU,HIP,1951
2018,1,NASSAU,UNITED HEALTHCARE COMM PLAN,8038
2018,1,NASSAU,WELLCARE,172
2018,1,NEW YORK,AFFINITY HEALTH PLAN,569
2018,1,NEW YORK,AMERIGROUP NY,1740
2018,1,NEW YORK,FIDELIS HC NY,1744
2018,1,NEW YORK,HEALTHFIRST,2818
2018,1,NEW YORK,HIP,576
2018,1,NEW YORK,METROPLUS,1018
2018,1,NEW YORK,UNITED HEALTHCARE COMM PLAN,830
2018,1,NEW YORK,WELLCARE,228
2018,1,NIAGARA,FIDELIS HC NY,2499
2018,1,NIAGARA,INDEPENDENT HEALTH,625
2018,1,NIAGARA,UNITED HEALTHCARE COMM PLAN,123
2018,1,NIAGARA,WELLCARE,14
2018,1,ONEIDA,CDPHP,31
2018,1,ONEIDA,EXCELLUS,1499
2018,1,ONEIDA,FIDELIS HC NY,2995
2018,1,ONEIDA,MVP,42
2018,1,ONEIDA,UNITED HEALTHCARE COMM PLAN,233
2018,1,ONONDAGA,EXCELLUS,2238
2018,1,ONONDAGA,FIDELIS HC NY,4341
2018,1,ONONDAGA,TOTAL CARE,762
2018,1,ONONDAGA,UNITED HEALTHCARE COMM PLAN,668
2018,1,ONTARIO,EXCELLUS,2016
2018,1,ONTARIO,FIDELIS HC NY,286
2018,1,ONTARIO,MVP,96
2018,1,ONTARIO,UNITED HEALTHCARE COMM PLAN,36
2018,1,ONTARIO,UNIVERA COMMUNITY HEALTH INC,15
2018,1,ORANGE,AFFINITY HEALTH PLAN,1543
2018,1,ORANGE,CDPHP,93
2018,1,ORANGE,FIDELIS HC NY,4510
2018,1,ORANGE,MVP,2024
2018,1,ORANGE,UNITED HEALTHCARE COMM PLAN,386
2018,1,ORANGE,WELLCARE,222
2018,1,ORLEANS,EXCELLUS,276
2018,1,ORLEANS,FIDELIS HC NY,438
2018,1,ORLEANS,HEALTHNOW,89
2018,1,OSWEGO,EXCELLUS,443
2018,1,OSWEGO,FIDELIS HC NY,1653
2018,1,OSWEGO,TOTAL CARE,107
2018,1,OSWEGO,UNITED HEALTHCARE COMM PLAN,323
2018,1,OTSEGO,CDPHP,135
2018,1,OTSEGO,EXCELLUS,416
2018,1,OTSEGO,FIDELIS HC NY,606
2018,1,PUTNAM,AMERIGROUP NY,426
2018,1,PUTNAM,FIDELIS HC NY,1357
2018,1,PUTNAM,MVP,109
2018,1,QUEENS,AFFINITY HEALTH PLAN,1197
2018,1,QUEENS,AMERIGROUP NY,9964
2018,1,QUEENS,FIDELIS HC NY,11152
2018,1,QUEENS,HEALTHFIRST,10743
2018,1,QUEENS,HIP,2901
2018,1,QUEENS,METROPLUS,7176
2018,1,QUEENS,UNITED HEALTHCARE COMM PLAN,6249
2018,1,QUEENS,WELLCARE,1446
2018,1,RENSSELAER,CDPHP,1878
2018,1,RENSSELAER,FIDELIS HC NY,761
2018,1,RENSSELAER,MVP,81
2018,1,RENSSELAER,UNITED HEALTHCARE COMM PLAN,25
2018,1,RENSSELAER,WELLCARE,36
2018,1,RICHMOND,AFFINITY HEALTH PLAN,31
2018,1,RICHMOND,AMERIGROUP NY,2667
2018,1,RICHMOND,FIDELIS HC NY,2383
2018,1,RICHMOND,HEALTHFIRST,636
2018,1,RICHMOND,HIP,305
2018,1,RICHMOND,METROPLUS,61
2018,1,RICHMOND,UNITED HEALTHCARE COMM PLAN,823
2018,1,ROCKLAND,AFFINITY HEALTH PLAN,542
2018,1,ROCKLAND,FIDELIS HC NY,9100
2018,1,ROCKLAND,MVP,1311
2018,1,ROCKLAND,UNITED HEALTHCARE COMM PLAN,705
2018,1,ROCKLAND,WELLCARE,308
2018,1,SARATOGA,CDPHP,2418
2018,1,SARATOGA,FIDELIS HC NY,1765
2018,1,SARATOGA,MVP,204
2018,1,SCHENECTADY,CDPHP,1595
2018,1,SCHENECTADY,FIDELIS HC NY,1764
2018,1,SCHENECTADY,MVP,153
2018,1,SCHENECTADY,WELLCARE,9
2018,1,SCHOHARIE,CDPHP,381
2018,1,SCHOHARIE,FIDELIS HC NY,172
2018,1,SCHUYLER,EXCELLUS,128
2018,1,SCHUYLER,FIDELIS HC NY,200
2018,1,SENECA,EXCELLUS,425
2018,1,SENECA,FIDELIS HC NY,115
2018,1,SENECA,UNITED HEALTHCARE COMM PLAN,27
2018,1,STEUBEN,EXCELLUS,688
2018,1,STEUBEN,FIDELIS HC NY,851
2018,1,STEUBEN,WELLCARE,5
2018,1,ST. LAWRENCE,EXCELLUS,754
2018,1,ST. LAWRENCE,FIDELIS HC NY,826
2018,1,ST. LAWRENCE,UNITED HEALTHCARE COMM PLAN,219
2018,1,SUFFOLK,AFFINITY HEALTH PLAN,3590
2018,1,SUFFOLK,AMERIGROUP NY,4065
2018,1,SUFFOLK,FIDELIS HC NY,9269
2018,1,SUFFOLK,HEALTHFIRST,7432
2018,1,SUFFOLK,HIP,1832
2018,1,SUFFOLK,UNITED HEALTHCARE COMM PLAN,11052
2018,1,SULLIVAN,FIDELIS HC NY,617
2018,1,SULLIVAN,MVP,740
2018,1,TIOGA,CDPHP,69
2018,1,TIOGA,EXCELLUS,328
2018,1,TIOGA,FIDELIS HC NY,383
2018,1,TIOGA,UNITED HEALTHCARE COMM PLAN,27
2018,1,TOMPKINS,EXCELLUS,482
2018,1,TOMPKINS,FIDELIS HC NY,683
2018,1,TOMPKINS,TOTAL CARE,174
2018,1,ULSTER,CDPHP,208
2018,1,ULSTER,FIDELIS HC NY,2159
2018,1,ULSTER,MVP,1068
2018,1,ULSTER,UNITED HEALTHCARE COMM PLAN,87
2018,1,ULSTER,WELLCARE,193
2018,1,WARREN,CDPHP,334
2018,1,WARREN,FIDELIS HC NY,1197
2018,1,WARREN,MVP,47
2018,1,WARREN,UNITED HEALTHCARE COMM PLAN,23
2018,1,WASHINGTON,CDPHP,572
2018,1,WASHINGTON,FIDELIS HC NY,1184
2018,1,WASHINGTON,MVP,23
2018,1,WAYNE,EXCELLUS,1948
2018,1,WAYNE,FIDELIS HC NY,402
2018,1,WAYNE,UNITED HEALTHCARE COMM PLAN,52
2018,1,WESTCHESTER,AFFINITY HEALTH PLAN,1239
2018,1,WESTCHESTER,AMERIGROUP NY,2128
2018,1,WESTCHESTER,FIDELIS HC NY,4023
2018,1,WESTCHESTER,HIP,873
2018,1,WESTCHESTER,MVP,6296
2018,1,WESTCHESTER,UNITED HEALTHCARE COMM PLAN,901
2018,1,WYOMING,FIDELIS HC NY,623
2018,1,WYOMING,HEALTHNOW,220
2018,1,WYOMING,UNIVERA COMMUNITY HEALTH INC,17
2018,1,YATES,EXCELLUS,427
2018,1,YATES,FIDELIS HC NY,61
2017,12,ALBANY,CDPHP,3140
2017,12,ALBANY,FIDELIS HC NY,1419
2017,12,ALBANY,MVP,215
2017,12,ALBANY,UNITED HEALTHCARE COMM PLAN,114
2017,12,ALBANY,WELLCARE,70
2017,12,ALLEGANY,FIDELIS HC NY,356
2017,12,ALLEGANY,HEALTHNOW,159
2017,12,ALLEGANY,UNIVERA COMMUNITY HEALTH INC,137
2017,12,BRONX,AFFINITY HEALTH PLAN,1915
2017,12,BRONX,AMERIGROUP NY,1794
2017,12,BRONX,FIDELIS HC NY,2844
2017,12,BRONX,HEALTHFIRST,6084
2017,12,BRONX,HIP,643
2017,12,BRONX,METROPLUS,3770
2017,12,BRONX,UNITED HEALTHCARE COMM PLAN,889
2017,12,BRONX,WELLCARE,555
2017,12,BROOME,CDPHP,111
2017,12,BROOME,EXCELLUS,1840
2017,12,BROOME,FIDELIS HC NY,729
2017,12,BROOME,UNITED HEALTHCARE COMM PLAN,116
2017,12,CATTARAUGUS,FIDELIS HC NY,729
2017,12,CATTARAUGUS,HEALTHNOW,325
2017,12,CATTARAUGUS,UNIVERA COMMUNITY HEALTH INC,199
2017,12,CAYUGA,EXCELLUS,561
2017,12,CAYUGA,FIDELIS HC NY,881
2017,12,CAYUGA,UNITED HEALTHCARE COMM PLAN,117
2017,12,CHAUTAUQUA,FIDELIS HC NY,1622
2017,12,CHAUTAUQUA,HEALTHNOW,173
2017,12,CHAUTAUQUA,UNITED HEALTHCARE COMM PLAN,12
2017,12,CHAUTAUQUA,UNIVERA COMMUNITY HEALTH INC,110
2017,12,CHEMUNG,EXCELLUS,301
2017,12,CHEMUNG,FIDELIS HC NY,555
2017,12,CHEMUNG,UNITED HEALTHCARE COMM PLAN,76
2017,12,CHENANGO,CDPHP,14
2017,12,CHENANGO,EXCELLUS,333
2017,12,CHENANGO,FIDELIS HC NY,582
2017,12,CHENANGO,UNITED HEALTHCARE COMM PLAN,38
2017,12,CLINTON,EXCELLUS,370
2017,12,CLINTON,FIDELIS HC NY,1053
2017,12,CLINTON,UNITED HEALTHCARE COMM PLAN,52
2017,12,COLUMBIA,CDPHP,686
2017,12,COLUMBIA,FIDELIS HC NY,678
2017,12,COLUMBIA,MVP,31
2017,12,COLUMBIA,UNITED HEALTHCARE COMM PLAN,18
2017,12,CORTLAND,EXCELLUS,279
2017,12,CORTLAND,FIDELIS HC NY,718
2017,12,CORTLAND,TOTAL CARE,39
2017,12,DELAWARE,CDPHP,78
2017,12,DELAWARE,EXCELLUS,137
2017,12,DELAWARE,FIDELIS HC NY,477
2017,12,DUTCHESS,CDPHP,161
2017,12,DUTCHESS,FIDELIS HC NY,2828
2017,12,DUTCHESS,MVP,1796
2017,12,DUTCHESS,WELLCARE,466
2017,12,ERIE,FIDELIS HC NY,3789
2017,12,ERIE,HEALTHNOW,1585
2017,12,ERIE,INDEPENDENT HEALTH,4565
2017,12,ERIE,UNIVERA COMMUNITY HEALTH INC,1592
2017,12,ERIE,WELLCARE,83
2017,12,ESSEX,CDPHP,20
2017,12,ESSEX,EXCELLUS,269
2017,12,ESSEX,FIDELIS HC NY,538
2017,12,ESSEX,UNITED HEALTHCARE COMM PLAN,17
2017,12,FRANKLIN,EXCELLUS,265
2017,12,FRANKLIN,FIDELIS HC NY,466
2017,12,FULTON,CDPHP,227
2017,12,FULTON,EXCELLUS,52
2017,12,FULTON,FIDELIS HC NY,1089
2017,12,FULTON,UNITED HEALTHCARE COMM PLAN,7
2017,12,GENESEE,FIDELIS HC NY,738
2017,12,GENESEE,HEALTHNOW,11
2017,12,GENESEE,MVP,279
2017,12,GENESEE,UNITED HEALTHCARE COMM PLAN,51
2017,12,GREENE,CDPHP,458
2017,12,GREENE,FIDELIS HC NY,445
2017,12,GREENE,MVP,30
2017,12,HAMILTON,EXCELLUS,16
2017,12,HAMILTON,FIDELIS HC NY,64
2017,12,HERKIMER,CDPHP,26
2017,12,HERKIMER,EXCELLUS,390
2017,12,HERKIMER,FIDELIS HC NY,1292
2017,12,HERKIMER,UNITED HEALTHCARE COMM PLAN,11
2017,12,JEFFERSON,EXCELLUS,995
2017,12,JEFFERSON,FIDELIS HC NY,212
2017,12,JEFFERSON,MVP,57
2017,12,JEFFERSON,UNITED HEALTHCARE COMM PLAN,651
2017,12,KINGS,AFFINITY HEALTH PLAN,689
2017,12,KINGS,AMERIGROUP NY,12514
2017,12,KINGS,FIDELIS HC NY,8252
2017,12,KINGS,HEALTHFIRST,8332
2017,12,KINGS,HIP,1246
2017,12,KINGS,METROPLUS,4453
2017,12,KINGS,UNITED HEALTHCARE COMM PLAN,13723
2017,12,KINGS,WELLCARE,656
2017,12,LEWIS,EXCELLUS,454
2017,12,LEWIS,FIDELIS HC NY,238
2017,12,LEWIS,MVP,19
2017,11,KINGS,FIDELIS HC NY,8204
2017,12,LEWIS,UNITED HEALTHCARE COMM PLAN,66
2017,12,LIVINGSTON,EXCELLUS,705
2017,12,LIVINGSTON,FIDELIS HC NY,255
2017,12,LIVINGSTON,MVP,77
2017,12,MADISON,CDPHP,1
2017,12,MADISON,EXCELLUS,447
2017,12,MADISON,FIDELIS HC NY,728
2017,12,MADISON,UNITED HEALTHCARE COMM PLAN,81
2017,12,MONROE,EXCELLUS,10267
2017,12,MONROE,FIDELIS HC NY,1627
2017,12,MONROE,MVP,1068
2017,12,MONROE,UNITED HEALTHCARE COMM PLAN,454
2017,12,MONROE,UNIVERA COMMUNITY HEALTH INC,46
2017,12,MONTGOMERY,CDPHP,367
2017,12,MONTGOMERY,EXCELLUS,42
2017,12,MONTGOMERY,FIDELIS HC NY,820
2017,12,NASSAU,AFFINITY HEALTH PLAN,1464
2017,12,NASSAU,AMERIGROUP NY,6385
2017,12,NASSAU,FIDELIS HC NY,7418
2017,12,NASSAU,HEALTHFIRST,4311
2017,12,NASSAU,HIP,1998
2017,12,NASSAU,UNITED HEALTHCARE COMM PLAN,8023
2017,12,NASSAU,WELLCARE,178
2017,12,NEW YORK,AFFINITY HEALTH PLAN,614
2017,12,NEW YORK,AMERIGROUP NY,1723
2017,12,NEW YORK,FIDELIS HC NY,1709
2017,12,NEW YORK,HEALTHFIRST,2854
2017,12,NEW YORK,HIP,581
2017,12,NEW YORK,METROPLUS,1031
2017,12,NEW YORK,UNITED HEALTHCARE COMM PLAN,815
2017,12,NEW YORK,WELLCARE,224
2017,12,NIAGARA,FIDELIS HC NY,2508
2017,12,NIAGARA,INDEPENDENT HEALTH,623
2017,12,NIAGARA,UNITED HEALTHCARE COMM PLAN,122
2017,12,NIAGARA,WELLCARE,14
2017,12,ONEIDA,CDPHP,32
2017,12,ONEIDA,EXCELLUS,1473
2017,12,ONEIDA,FIDELIS HC NY,3009
2017,12,ONEIDA,MVP,22
2017,12,ONEIDA,UNITED HEALTHCARE COMM PLAN,241
2017,12,ONONDAGA,EXCELLUS,2240
2017,12,ONONDAGA,FIDELIS HC NY,4231
2017,12,ONONDAGA,TOTAL CARE,761
2017,12,ONONDAGA,UNITED HEALTHCARE COMM PLAN,698
2017,12,ONTARIO,EXCELLUS,1991
2017,12,ONTARIO,FIDELIS HC NY,272
2017,12,ONTARIO,MVP,94
2017,12,ONTARIO,UNITED HEALTHCARE COMM PLAN,31
2017,12,ONTARIO,UNIVERA COMMUNITY HEALTH INC,9
2017,12,ORANGE,AFFINITY HEALTH PLAN,1708
2017,12,ORANGE,CDPHP,90
2017,12,ORANGE,FIDELIS HC NY,4381
2017,12,ORANGE,MVP,2177
2017,12,ORANGE,UNITED HEALTHCARE COMM PLAN,366
2017,12,ORANGE,WELLCARE,231
2017,12,ORLEANS,EXCELLUS,269
2017,12,ORLEANS,FIDELIS HC NY,441
2017,12,ORLEANS,HEALTHNOW,89
2017,12,OSWEGO,EXCELLUS,438
2017,12,OSWEGO,FIDELIS HC NY,1648
2017,12,OSWEGO,TOTAL CARE,114
2017,12,OSWEGO,UNITED HEALTHCARE COMM PLAN,313
2017,12,OTSEGO,CDPHP,134
2017,12,OTSEGO,EXCELLUS,418
2017,12,OTSEGO,FIDELIS HC NY,590
2017,12,PUTNAM,AMERIGROUP NY,429
2017,12,PUTNAM,FIDELIS HC NY,1358
2017,12,PUTNAM,MVP,96
2017,12,QUEENS,AFFINITY HEALTH PLAN,1245
2017,12,QUEENS,AMERIGROUP NY,10173
2017,12,QUEENS,FIDELIS HC NY,11032
2017,12,QUEENS,HEALTHFIRST,10836
2017,12,QUEENS,HIP,2962
2017,12,QUEENS,METROPLUS,7285
2017,12,QUEENS,UNITED HEALTHCARE COMM PLAN,6345
2017,12,QUEENS,WELLCARE,1443
2017,12,RENSSELAER,CDPHP,1847
2017,12,RENSSELAER,FIDELIS HC NY,761
2017,12,RENSSELAER,MVP,86
2017,12,RENSSELAER,UNITED HEALTHCARE COMM PLAN,18
2017,12,RENSSELAER,WELLCARE,51
2017,12,RICHMOND,AFFINITY HEALTH PLAN,35
2017,12,RICHMOND,AMERIGROUP NY,2737
2017,12,RICHMOND,FIDELIS HC NY,2308
2017,12,RICHMOND,HEALTHFIRST,663
2017,12,RICHMOND,HIP,327
2017,12,RICHMOND,METROPLUS,54
2017,12,RICHMOND,UNITED HEALTHCARE COMM PLAN,826
2017,12,ROCKLAND,AFFINITY HEALTH PLAN,600
2017,12,ROCKLAND,FIDELIS HC NY,9112
2017,12,ROCKLAND,MVP,1403
2017,12,ROCKLAND,UNITED HEALTHCARE COMM PLAN,705
2017,12,ROCKLAND,WELLCARE,311
2017,12,SARATOGA,CDPHP,2391
2017,12,SARATOGA,FIDELIS HC NY,1762
2017,12,SARATOGA,MVP,210
2017,12,SCHENECTADY,CDPHP,1610
2017,12,SCHENECTADY,FIDELIS HC NY,1731
2017,12,SCHENECTADY,MVP,161
2017,12,SCHENECTADY,WELLCARE,15
2017,12,SCHOHARIE,CDPHP,398
2017,12,SCHOHARIE,FIDELIS HC NY,166
2017,12,SCHUYLER,EXCELLUS,131
2017,12,SCHUYLER,FIDELIS HC NY,196
