country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Colombia,COL,3/6/2021,270411,270411,,30560,22338,0.53,0.53,,439,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,3/7/2021,296240,,,25829,23666,0.58,,,465,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,3/8/2021,316079,,,19839,23849,0.62,,,469,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,3/9/2021,360635,,,44556,27288,0.71,,,536,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,3/10/2021,480250,,,119615,41253,0.94,,,811,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,3/11/2021,589208,580060,9148,108958,54676,1.16,1.14,0.02,1075,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,3/12/2021,693490,670041,23449,104282,64806,1.36,1.32,0.05,1274,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,3/13/2021,782301,749059,33242,88811,73127,1.54,1.47,0.07,1437,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,3/14/2021,843204,803656,39548,60903,78138,1.66,1.58,0.08,1536,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,3/15/2021,913961,868994,44967,70757,85412,1.8,1.71,0.09,1679,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,3/16/2021,,,,,83488,,,,1641,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Colombia,COL,3/17/2021,976137,928927,47210,,70841,1.92,1.83,0.09,1392,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://www.minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx
Costa Rica,CRI,12/24/2020,55,,,,,0,,,,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,12/25/2020,,,,,240,,,,47,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,12/26/2020,,,,,240,,,,47,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,12/27/2020,,,,,240,,,,47,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,12/28/2020,,,,,240,,,,47,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,12/29/2020,,,,,240,,,,47,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,12/30/2020,,,,,240,,,,47,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,12/31/2020,,,,,240,,,,47,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/1/2021,,,,,240,,,,47,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/2/2021,,,,,240,,,,47,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/3/2021,2455,,,,240,0.05,,,47,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/4/2021,,,,,414,,,,81,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/5/2021,,,,,588,,,,115,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/6/2021,,,,,763,,,,150,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/7/2021,,,,,937,,,,184,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/8/2021,9751,,,,1111,0.19,,,218,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/9/2021,,,,,1385,,,,272,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/10/2021,,,,,1659,,,,326,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/11/2021,,,,,1759,,,,345,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/12/2021,,,,,1859,,,,365,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/13/2021,,,,,1959,,,,385,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/14/2021,,,,,2058,,,,404,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/15/2021,24859,24804,55,,2158,0.49,0.49,0,424,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/16/2021,,,,,2066,,,,406,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/17/2021,,,,,1973,,,,387,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/18/2021,29389,29257,132,,1880,0.58,0.57,0,369,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/19/2021,,,,,1955,,,,384,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/20/2021,,,,,2029,,,,398,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/21/2021,,,,,2103,,,,413,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/22/2021,,,,,2177,,,,427,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/23/2021,,,,,2344,,,,460,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/24/2021,,,,,2510,,,,493,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/25/2021,48128,45707,2421,,2677,0.94,0.9,0.05,526,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/26/2021,,,,,2490,,,,489,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/27/2021,,,,,2303,,,,452,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/28/2021,,,,,2116,,,,415,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/29/2021,,,,,1929,,,,379,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/30/2021,,,,,1742,,,,342,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,1/31/2021,,,,,1555,,,,305,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/1/2021,57701,45863,11838,,1368,1.13,0.9,0.23,269,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/2/2021,,,,,1528,,,,300,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/3/2021,,,,,1688,,,,331,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/4/2021,,,,,1848,,,,363,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/5/2021,,,,,2007,,,,394,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/6/2021,,,,,2167,,,,425,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/7/2021,,,,,2327,,,,457,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/8/2021,75113,46750,28363,,2487,1.47,0.92,0.56,488,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/9/2021,,,,,2578,,,,506,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/10/2021,,,,,2668,,,,524,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/11/2021,,,,,2758,,,,541,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/12/2021,,,,,2848,,,,559,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/13/2021,,,,,2939,,,,577,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/14/2021,,,,,3029,,,,595,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/15/2021,96948,54395,42553,,3119,1.9,1.07,0.84,612,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/16/2021,,,,,2760,,,,542,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/17/2021,,,,,2401,,,,471,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/18/2021,,,,,2042,,,,401,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/19/2021,,,,,1683,,,,330,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/20/2021,,,,,1323,,,,260,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/21/2021,,,,,964,,,,189,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/22/2021,101183,57162,44021,,605,1.99,1.12,0.86,119,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/23/2021,,,,,1511,,,,297,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/24/2021,,,,,2417,,,,474,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/25/2021,,,,,3323,,,,652,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/26/2021,,,,,4229,,,,830,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/27/2021,,,,,5135,,,,1008,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,2/28/2021,,,,,6041,,,,1186,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,3/1/2021,149812,103695,46117,,6947,2.94,2.04,0.91,1364,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,3/2/2021,,,,,7072,,,,1388,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,3/3/2021,,,,,7198,,,,1413,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,3/4/2021,,,,,7323,,,,1438,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,3/5/2021,,,,,7449,,,,1462,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,3/6/2021,,,,,7574,,,,1487,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,3/7/2021,,,,,7699,,,,1511,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,3/8/2021,204586,151841,52745,,7825,4.02,2.98,1.04,1536,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,3/9/2021,,,,,8033,,,,1577,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,3/10/2021,,,,,8242,,,,1618,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,3/11/2021,,,,,8450,,,,1659,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,3/12/2021,241724,187826,53898,,8659,4.75,3.69,1.06,1700,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,3/13/2021,,,,,7844,,,,1540,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,3/14/2021,,,,,7029,,,,1380,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Costa Rica,CRI,3/15/2021,248082,190088,57994,,6214,4.87,3.73,1.14,1220,Pfizer/BioNTech,Costa Rican Social Security Fund,https://www.ccss.sa.cr/web/coronavirus/vacunacion
Cote d'Ivoire,CIV,3/1/2021,0,0,,,,0,0,,,Oxford/AstraZeneca,Ministry of Health and Public Hygiene,https://www.facebook.com/Mshpci/posts/1856545991177753
Cote d'Ivoire,CIV,3/2/2021,,,,,412,,,,16,Oxford/AstraZeneca,Ministry of Health and Public Hygiene,https://www.facebook.com/Mshpci/posts/1856545991177753
Cote d'Ivoire,CIV,3/3/2021,,,,,412,,,,16,Oxford/AstraZeneca,Ministry of Health and Public Hygiene,https://www.facebook.com/Mshpci/posts/1856545991177753
Cote d'Ivoire,CIV,3/4/2021,,,,,412,,,,16,Oxford/AstraZeneca,Ministry of Health and Public Hygiene,https://www.facebook.com/Mshpci/posts/1856545991177753
Cote d'Ivoire,CIV,3/5/2021,,,,,412,,,,16,Oxford/AstraZeneca,Ministry of Health and Public Hygiene,https://www.facebook.com/Mshpci/posts/1856545991177753
Cote d'Ivoire,CIV,3/6/2021,2058,2058,,,412,0.01,0.01,,16,Oxford/AstraZeneca,Ministry of Health and Public Hygiene,https://www.facebook.com/Mshpci/posts/1856545991177753
Cote d'Ivoire,CIV,3/7/2021,,,,,415,,,,16,Oxford/AstraZeneca,Ministry of Health and Public Hygiene,https://www.facebook.com/Mshpci/posts/1856545991177753
Cote d'Ivoire,CIV,3/8/2021,2924,2924,,,418,0.01,0.01,,16,Oxford/AstraZeneca,Ministry of Health and Public Hygiene,https://www.facebook.com/Mshpci/posts/1856545991177753
Cote d'Ivoire,CIV,3/9/2021,4363,4363,,1439,564,0.02,0.02,,21,Oxford/AstraZeneca,Ministry of Health and Public Hygiene,https://www.facebook.com/Mshpci/posts/1856545991177753
Cote d'Ivoire,CIV,3/10/2021,8802,8802,,4439,1140,0.03,0.03,,43,Oxford/AstraZeneca,Ministry of Health and Public Hygiene,https://www.facebook.com/Mshpci/posts/1856545991177753
Cote d'Ivoire,CIV,3/11/2021,,,,,1300,,,,49,Oxford/AstraZeneca,Ministry of Health and Public Hygiene,https://www.facebook.com/Mshpci/posts/1856545991177753
Cote d'Ivoire,CIV,3/12/2021,,,,,1460,,,,55,Oxford/AstraZeneca,Ministry of Health and Public Hygiene,https://www.facebook.com/Mshpci/posts/1856545991177753
Cote d'Ivoire,CIV,3/13/2021,,,,,1621,,,,61,Oxford/AstraZeneca,Ministry of Health and Public Hygiene,https://www.facebook.com/Mshpci/posts/1856545991177753
Cote d'Ivoire,CIV,3/14/2021,14937,14937,,,1778,0.06,0.06,,67,Oxford/AstraZeneca,Ministry of Health and Public Hygiene,https://www.facebook.com/Mshpci/posts/1856545991177753
Cote d'Ivoire,CIV,3/15/2021,15181,15181,,244,1751,0.06,0.06,,66,Oxford/AstraZeneca,Ministry of Health and Public Hygiene,https://www.facebook.com/Mshpci/posts/1856545991177753
Cote d'Ivoire,CIV,3/16/2021,17448,17448,,2267,1869,0.07,0.07,,71,Oxford/AstraZeneca,Ministry of Health and Public Hygiene,https://www.facebook.com/Mshpci/posts/1856545991177753
Cote d'Ivoire,CIV,3/17/2021,19113,19113,,1665,1473,0.07,0.07,,56,Oxford/AstraZeneca,Ministry of Health and Public Hygiene,https://www.facebook.com/Mshpci/posts/1856545991177753
Croatia,HRV,12/30/2020,7864,7864,,,,0.19,0.19,,,Pfizer/BioNTech,Ministry of Health,https://www.rtl.hr/vijesti-hr/novosti/hrvatska/3996318/nacionalni-stozer-o-situaciji-s-koronavirusom-brojke-rastu-hoce-li-mjere-biti-produzene/?layout=vertical
Croatia,HRV,12/31/2020,,,,,1105,,,,269,Pfizer/BioNTech,Ministry of Health,https://www.rtl.hr/vijesti-hr/novosti/hrvatska/3996318/nacionalni-stozer-o-situaciji-s-koronavirusom-brojke-rastu-hoce-li-mjere-biti-produzene/?layout=vertical
Croatia,HRV,1/1/2021,,,,,1105,,,,269,Pfizer/BioNTech,Ministry of Health,https://www.rtl.hr/vijesti-hr/novosti/hrvatska/3996318/nacionalni-stozer-o-situaciji-s-koronavirusom-brojke-rastu-hoce-li-mjere-biti-produzene/?layout=vertical
Croatia,HRV,1/2/2021,,,,,1105,,,,269,Pfizer/BioNTech,Ministry of Health,https://www.rtl.hr/vijesti-hr/novosti/hrvatska/3996318/nacionalni-stozer-o-situaciji-s-koronavirusom-brojke-rastu-hoce-li-mjere-biti-produzene/?layout=vertical
Croatia,HRV,1/3/2021,12285,12285,,,1105,0.3,0.3,,269,Pfizer/BioNTech,Ministry of Health,https://www.rtl.hr/vijesti-hr/novosti/hrvatska/3996318/nacionalni-stozer-o-situaciji-s-koronavirusom-brojke-rastu-hoce-li-mjere-biti-produzene/?layout=vertical
Croatia,HRV,1/4/2021,,,,,1036,,,,252,Pfizer/BioNTech,Ministry of Health,https://www.rtl.hr/vijesti-hr/novosti/hrvatska/3996318/nacionalni-stozer-o-situaciji-s-koronavirusom-brojke-rastu-hoce-li-mjere-biti-produzene/?layout=vertical
Croatia,HRV,1/5/2021,13798,13798,,,989,0.34,0.34,,241,Pfizer/BioNTech,Ministry of Health,https://www.rtl.hr/vijesti-hr/novosti/hrvatska/3996318/nacionalni-stozer-o-situaciji-s-koronavirusom-brojke-rastu-hoce-li-mjere-biti-produzene/?layout=vertical
Croatia,HRV,1/6/2021,,,,,1334,,,,325,Pfizer/BioNTech,Ministry of Health,https://www.rtl.hr/vijesti-hr/novosti/hrvatska/3996318/nacionalni-stozer-o-situaciji-s-koronavirusom-brojke-rastu-hoce-li-mjere-biti-produzene/?layout=vertical
Croatia,HRV,1/7/2021,20603,20603,,,1662,0.5,0.5,,405,Pfizer/BioNTech,Ministry of Health,https://www.rtl.hr/vijesti-hr/novosti/hrvatska/3996318/nacionalni-stozer-o-situaciji-s-koronavirusom-brojke-rastu-hoce-li-mjere-biti-produzene/?layout=vertical
Croatia,HRV,1/8/2021,24985,24985,,4382,2130,0.61,0.61,,519,Pfizer/BioNTech,Ministry of Health,https://www.rtl.hr/vijesti-hr/novosti/hrvatska/3996318/nacionalni-stozer-o-situaciji-s-koronavirusom-brojke-rastu-hoce-li-mjere-biti-produzene/?layout=vertical
Croatia,HRV,1/9/2021,30000,30000,,5015,2689,0.73,0.73,,655,Pfizer/BioNTech,Ministry of Health,https://www.rtl.hr/vijesti-hr/novosti/hrvatska/3996318/nacionalni-stozer-o-situaciji-s-koronavirusom-brojke-rastu-hoce-li-mjere-biti-produzene/?layout=vertical
Croatia,HRV,1/10/2021,,,,,2693,,,,656,Pfizer/BioNTech,Ministry of Health,https://www.rtl.hr/vijesti-hr/novosti/hrvatska/3996318/nacionalni-stozer-o-situaciji-s-koronavirusom-brojke-rastu-hoce-li-mjere-biti-produzene/?layout=vertical
Croatia,HRV,1/11/2021,,,,,2748,,,,669,Pfizer/BioNTech,Ministry of Health,https://www.rtl.hr/vijesti-hr/novosti/hrvatska/3996318/nacionalni-stozer-o-situaciji-s-koronavirusom-brojke-rastu-hoce-li-mjere-biti-produzene/?layout=vertical
Croatia,HRV,1/12/2021,,,,,2802,,,,683,Pfizer/BioNTech,Ministry of Health,https://www.rtl.hr/vijesti-hr/novosti/hrvatska/3996318/nacionalni-stozer-o-situaciji-s-koronavirusom-brojke-rastu-hoce-li-mjere-biti-produzene/?layout=vertical
Croatia,HRV,1/13/2021,34553,34553,,,2479,0.84,0.84,,604,Pfizer/BioNTech,Ministry of Health,https://www.rtl.hr/vijesti-hr/novosti/hrvatska/3996318/nacionalni-stozer-o-situaciji-s-koronavirusom-brojke-rastu-hoce-li-mjere-biti-produzene/?layout=vertical
Croatia,HRV,1/14/2021,38000,38000,,3447,2485,0.93,0.93,,605,Pfizer/BioNTech,Ministry of Health,https://www.rtl.hr/vijesti-hr/novosti/hrvatska/3996318/nacionalni-stozer-o-situaciji-s-koronavirusom-brojke-rastu-hoce-li-mjere-biti-produzene/?layout=vertical
